gene_name number_of_transposon_per_gene number_of_read_per_gene
PPZ2 19 793
GPI19 0 0
THI74 6 143
LRS4 1 0
DOT1 8 33
APT2 1 0
YDR442W 0 0
SSN2 20 106
YDR444W 5 46
YDR445C 11 626
ECM11 12 100
RPS17B 0 0
ADA2 3 2
UTP6 5 60
RPS18A 0 0
YHP1 7 118
PPN1 7 55
TSA2 11 163
GUK1 0 0
YDR455C 2 1
NHX1 8 46
TOM1 30 662
HEH2 15 248
PFA5 11 195
TFB3 1 0
MFA1 1 0
YDR461C-A 1 0
MRPL28 0 0
STP1 4 4
SPP41 5 5
YDR464C-A 0 0
RMT2 2 28
PKH3 13 36
YDR467C 5 20
TLG1 0 0
SDC1 2 2
UGO1 5 5
RPL27B 4 3
TRS31 1 0
PRP3 6 6
JIP4 4 22
YDR476C 11 61
SNF1 4 3
SNM1 1 0
PEX29 6 215
DIG2 18 773
PHO8 12 531
CWC21 5 184
KRE2 3 4
VPS52 4 5
VPS72 9 100
VPS60 8 28
RIB3 0 0
PAC11 10 122
SLD5 3 3
PKH1 26 853
YDR491C 12 32
IZH1 4 3
MZM1 1 0
RSM28 5 4
VPS3 8 1462
PUF6 5 39
ITR1 12 23
SEC20 2 1
LCD1 2 1
RPL37B 6 73
PLM2 6 21
SAM2 7 167
LPP1 5 7
SPG3 4 9
PSP1 7 121
GMC1 21 431
GIN4 2 1
GNP1 14 92
YDR509W 7 36
SMT3 2 1
YDR510C-A 0 0
SDH7 5 117
EMI1 15 1349
GRX2 4 11
YDR514C 4 3
SLF1 2 1
EMI2 8 36
GRH1 6 191
EUG1 8 22
FPR2 2 1
URC2 10 109
YDR521W 3 2
SPS2 7 18
SPS1 6 9
AGE1 5 5
YDR524W-C 0 0
YDR524C-B 2 5
YDR524C-A 5 74
API2 7 79
SNA2 4 7
YDR526C 0 0
RBA50 3 9
HLR1 5 5
QCR7 0 0
APA2 10 137
CAB1 1 0
KRE28 0 0
HSP31 7 52
FIT1 6 32
YDR535C 15 1085
STL1 15 98
YDR537C 1 0
PAD1 5 220
FDC1 7 31
IRC4 1 0
YDR541C 4 7
PAU10 0 0
YDR543C 9 473
YDR544C 6 22
YRF1-1 27 89
YDR545C-A 1 0
YEL077C 47 223
YEL077W-A 5 4
YEL076C-A 4 12
YEL076C 4 12
YEL075W-A 7 15
YEL075C 0 0
YEL074W 19 1180
YEL073C 2 1
RMD6 11 365
DLD3 17 124
DSF1 6 95
HXT13 7 25
YEL068C 0 0
YEL067C 33 4625
HPA3 7 158
SIT1 18 196
AVT2 14 294
CAN1 11 68
NPR2 4 4
CIN8 1 0
PRB1 24 66
SOM1 7 97
HHY1 18 953
PCM1 1 0
YEL057C 6 49
HAT2 4 6
POL5 6 9
RPL12A 0 0
YEL053W-A 0 0
MAK10 5 27
AFG1 6 17
VMA8 1 0
YEL050W-A 2 1
RML2 4 3
PAU2 1 0
TCA17 2 1
FRD1 10 206
GLY1 0 0
YEL045C 9 161
IES6 2 2
YEL043W 16 585
GDA1 11 27
YEF1 11 704
UTR2 28 2181
CYC7 2 8
UTR4 9 130
RAD23 5 9
ANP1 8 8
UTR5 26 1053
YEL034C-A 4 4
HYP2 2 1
MTC7 21 694
MCM3 3 2
YEL032C-A 0 0
SPF1 15 257
YEL030C-A 0 0
ECM10 10 262
BUD16 3 3
YEL028W 3 6
VMA3 0 0
SNU13 0 0
YEL025C 12 25
RIP1 2 1
YEL023C 28 695
GEA2 23 572
URA3 155 4718
YEL020C-B 1 0
TIM9 2 1
YEL020C 17 247
MMS21 3 13
YEL018C-A 7 11
EAF5 14 126
PMP2 2 1
GTT3 18 551
NPP2 15 294
EDC3 22 1203
YEL014C 16 297
VAC8 8 19
UBC8 9 103
GLC3 40 1057
YEL010W 7 45
YEL009C-A 11 118
GCN4 3 8
YEL008W 44 2248
YEL008C-A 13 221
MIT1 22 379
YEA6 19 1457
VAB2 10 121
YEA4 12 192
GIM4 7 366
WBP1 0 0
IRC22 20 272
MNN1 44 582
NOP16 4 8
PMI40 2 1
FMP52 10 142
YND1 26 218
NUG1 2 6
YER006C-A 11 113
PAC2 17 863
TMA20 10 182
SEC3 18 312
NTF2 1 0
YER010C 12 335
TIR1 8 10
PRE1 2 1
PRP22 14 29
HEM14 3 2
BUD25 18 273
FAA2 16 130
BIM1 16 136
AFG3 22 290
SPC25 0 0
ISC1 58 1147
SBH2 3 2
GPA2 33 308
RPN3 9 404
SRB4 3 5
PRO3 1 0
YER023C-A 1 0
YAT2 36 1971
GCD11 1 0
CHO1 1 0
GAL83 9 38
MIG3 23 451
SMB1 2 1
CHZ1 0 0
YPT31 4 5
FIR1 15 151
ZRG8 21 342
YER034W 27 863
EDC2 17 1360
ARB1 1 0
PHM8 12 331
KRE29 1 0
YER038W-A 3 2
HVG1 4 3
YER039C-A 3 4
GLN3 2 3
YEN1 19 319
MXR1 10 24
SAH1 9 11
ERG28 1 0
MEI4 11 43
ACA1 12 320
SPO73 1 0
YER046W-A 8 134
SAP1 14 453
CAJ1 5 28
ISD11 0 0
TPA1 5 9
RSM18 0 0
JHD1 16 495
HOM3 8 134
PIC2 14 305
YER053C-A 0 0
GIP2 16 720
HIS1 3 5
FCY2 4 5
RPL34A 1 0
HMF1 2 1
PET117 1 0
PCL6 2 3
FCY21 4 30
FCY22 11 32
CEM1 3 3
GPP2 1 0
THO1 4 10
VHR2 8 49
ICL1 26 1049
RRT13 5 4
YER066C-A 4 15
RGI1 6 45
YER067C-A 6 45
MOT2 5 141
YER068C-A 5 13
ARG5,6 5 6
RNR1 2 1
TDA2 0 0
VTC1 1 0
ALD5 7 8
RPS24A 0 0
YOS1 0 0
PTP3 12 115
YER076C 7 216
YER076W-A 3 10
YER077C 7 10
ICP55 27 1850
YER078W-A 4 22
YER079W 1 0
YER079C-A 5 12
AIM9 16 106
SER3 1 0
UTP7 5 5
GET2 7 128
YER084W 12 526
YER084W-A 2 1
YER085C 2 1
ILV1 8 9
AIM10 14 288
YER087C-A 6 57
SBH1 0 0
DOT6 13 198
YER088C-A 10 75
YER088W-B 5 20
PTC2 19 212
TRP2 5 10
YER090C-A 0 0
MET6 6 47
YER091C-A 12 138
IES5 4 12
TSC11 17 447
AIM11 2 1
PUP3 1 0
RAD51 0 0
SHC1 9 78
YER097W 1 0
UBP9 11 1372
PRS2 5 4
UBC6 7 36
AST2 6 26
RPS8B 1 0
SSA4 3 4
RTT105 2 1
NUP157 19 109
MAM1 2 2
GLE2 0 0
YER107W-A 2 2
KAP123 3 10
SWI4 9 20
LSM4 0 0
TMN3 12 43
BOI2 16 195
SPR6 12 376
SLX8 4 7
RPL23B 0 0
SHO1 1 0
AVT6 21 556
YER119C-A 4 17
SCS2 2 3
YER121W 2 1
GLO3 15 188
YCK3 5 50
DSE1 6 7
RSP5 5 6
NSA2 1 0
LCP5 1 0
VFA1 5 6
SAK1 29 527
COM2 9 42
RPS26B 0 0
PMD1 25 113
GLC7 2 1
YER133W-A 0 0
YER134C 2 3
YER135C 1 0
GDI1 2 1
YER137C 5 54
YER137W-A 2 1
YER138W-A 2 1
RTR1 2 2
EMP65 8 172
COX15 8 33
MAG1 6 16
DDI1 7 12
UBP5 6 75
FTR1 8 14
YER145C-A 6 9
LSM5 0 0
SCC4 16 70
YER147C-A 4 4
SPT15 3 3
YER148W-A 0 0
PEA2 4 5
SPI1 3 4
UBP3 3 2
YER152C 19 994
YER152W-A 4 9
PET122 19 216
OXA1 9 16
BEM2 12 18
YER156C 7 49
COG3 1 0
YER158C 10 126
YER158W-A 3 35
BUR6 3 35
SPT2 1 0
RAD4 6 8
GCG1 8 61
CHD1 13 121
PAB1 3 3
YER165C-A 3 11
DNF1 38 1976
BCK2 10 332
CCA1 6 5
RPH1 15 95
ADK2 1 0
RAD3 1 0
BRR2 18 26
YER172C-A 4 17
RAD24 19 226
GRX4 10 273
TMT1 4 61
YER175W-A 1 0
ECM32 28 1420
BMH1 5 17
PDA1 7 29
DMC1 3 4
ISC10 3 2
SLO1 1 0
YER181C 2 1
FMP10 1 0
FAU1 3 8
TOG1 13 89
PUG1 11 400
YER186C 8 341
YER187W 5 21
YER188W 7 153
YER188C-A 9 133
YER189W 0 0
YRF1-2 29 221
YER190C-A 1 0
YER190C-B 1 0
YFL068W 1 0
YFL067W 1 0
YFL066C 8 8
YFL065C 3 2
YFL064C 2 1
YFL063W 17 1167
COS4 5 184
DDI2 0 0
SNO3 5 5
SNZ3 3 2
THI5 2 1
AGP3 11 54
YFL054C 13 228
DAK2 20 503
YFL052W 6 27
YFL051C 2 1
ALR2 20 1646
SWP82 5 7
EMP47 6 13
RGD2 17 382
FMP32 12 667
SEC53 0 0
OTU1 9 281
YFL042C 24 1562
YFL041W-A 1 0
FET5 20 491
YFL040W 21 265
ACT1 3 2
YPT1 1 0
TUB2 6 7
RPO41 21 274
MOB2 8 273
RPL22B 6 87
YFL034W 24 329
RIM15 33 150
YFL032W 13 137
HAC1 1 0
YFL031C-A 0 0
AGX1 12 103
CAK1 6 12
CAF16 9 222
GYP8 18 83
STE2 13 367
BST1 18 144
EPL1 18 92
BUD27 15 315
FRS2 5 7
YFL021C-A 48 4446
GAT1 21 140
PAU5 2 6
YFL019C 1 0
LPD1 12 121
SMX2 0 0
GNA1 1 0
MDJ1 18 244
YFL015W-A 6 192
YFL015C 22 1342
HSP12 3 28
YFL013W-A 37 760
IES1 44 992
YFL012W-A 24 442
YFL012W 8 33
HXT10 29 635
AUA1 6 10
WWM1 14 252
CDC4 6 11
SMC1 1 0
BLM10 83 3288
SEC4 0 0
VTC2 22 834
MSH4 50 1505
SPB4 3 2
DEG1 13 70
LOC1 1 0
NIC96 8 35
YPI1 3 2
RPN11 1 0
SAD1 4 3
YFR006W 33 466
YFH7 22 1060
FAR7 6 32
GCN20 31 767
YFR009W-A 0 0
UBP6 15 124
YFR010W-A 2 4
MIC19 9 240
DCV1 23 288
YFR012W-A 2 2
IOC3 22 285
CMK1 18 142
GSY1 23 300
YFR016C 36 935
IGD1 14 153
YFR018C 63 2311
FAB1 24 148
YFR020W 6 46
ATG18 21 208
ROG3 29 1014
PES4 14 68
LSB3 6 49
HIS2 28 1065
ULI1 14 168
ECO1 0 0
CDC14 2 1
PTR3 4 6
MET10 12 128
SMC2 6 8
RPL2A 2 2
RRT5 15 55
RPL29 6 48
YFR032C-B 15 559
QCR6 9 539
PHO4 51 3309
YFR034W-A 39 1291
YFR035C 34 872
CDC26 2 4
YFR036W-A 6 6
RSC8 6 6
IRC5 18 63
OSW7 5 13
SAP155 13 396
ERJ5 4 20
KEG1 2 1
IRC6 6 176
DUG1 23 846
YFR045W 5 21
CNN1 2 1
BNA6 7 33
RMD8 15 384
YMR31 6 203
PRE4 5 4
RET2 16 474
RPN12 3 2
YFR052C-A 2 1
HXK1 10 64
YFR054C 1 0
YFR056C 3 30
IRC7 6 8
YFR057W 0 0
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 0 0
YPS5 0 0
YGL258W-A 0 0
VEL1 2 1
MNT2 11 59
ADH4 12 71
ZRT1 17 166
FZF1 8 146
HXK2 9 85
RTG2 8 93
HFM1 18 696
RMR1 2 1
ZIP2 22 607
PDE1 12 203
BRR6 0 0
RAI1 1 0
GUS1 4 5
RTF1 2 1
TAD1 2 1
YGL242C 9 25
KAP114 8 18
DOC1 1 0
YGL239C 4 41
CSE1 1 0
HAP2 12 34
MTO1 31 2367
YGL235W 7 162
ADE5,7 6 12
SEC15 1 0
TAN1 3 4
EMC4 6 13
YGL230C 0 0
SAP4 9 45
SHE10 11 37
VID30 4 3
OST5 0 0
MTC3 3 2
VRG4 0 0
SDT1 8 25
COG1 5 15
EDC1 0 0
NIF3 4 7
FRA2 7 33
MDM34 4 5
YGL218W 4 5
YGL217C 2 2
KIP3 16 185
CLG1 5 35
YGL214W 1 0
SKI8 3 45
VAM7 0 0
NCS6 4 4
YPT32 3 24
MIG2 1 0
SIP2 6 8
SPT16 9 33
CHC1 8 8
POX1 10 41
YGL204C 2 2
KEX1 15 155
ARO8 5 4
MCM6 6 7
EMP24 4 4
YGL199C 2 17
YIP4 2 11
MDS3 17 329
DSD1 5 24
GCN1 14 24
YGL194C-A 0 0
HOS2 1 0
YGL193C 6 60
IME4 6 26
COX13 4 15
CDC55 8 11
RPS26A 1 0
YGL188C-A 0 0
YGL188C 7 72
COX4 4 7
TPN1 11 26
YGL185C 15 1246
STR3 12 33
MND1 3 3
YGL182C 6 58
GTS1 23 266
ATG1 10 525
TOS3 11 129
MPT5 12 278
YGL177W 7 13
YGL176C 9 101
SAE2 2 1
BUD13 3 7
XRN1 19 25
NUP49 2 1
ROK1 1 0
SPO74 2 1
SUA5 2 1
HUR1 1 0
PMR1 4 4
CUP2 4 4
YGL165C 11 183
YRB30 4 109
RAD54 9 10
SUT1 5 6
YIP5 9 192
AIM14 8 15
YGL159W 9 22
RCK1 9 85
ARI1 5 109
AMS1 21 153
CDC43 2 2
LYS5 2 4
PEX14 10 764
YGL152C 13 982
NUT1 9 27
INO80 14 28
YGL149W 4 78
ARO2 3 2
RPL9A 1 0
RRT6 7 44
TIP20 4 4
ROG1 5 57
MRF1 3 2
GPI10 3 2
HUL5 13 144
YGL140C 20 1472
FLC3 7 23
YGL138C 4 23
SEC27 2 2
MRM2 10 747
RPL1B 0 0
PCL10 2 1
ITC1 14 247
YGL132W 0 0
SNT2 14 106
CEG1 0 0
RSM23 2 1
CWC23 3 3
SOH1 0 0
SCS3 32 1419
MET13 8 38
MON1 1 0
RPS2 0 0
YGL123C-A 0 0
NAB2 4 3
GPG1 0 0
PRP43 8 10
COQ8 3 13
YGL118C 7 86
YGL117W 4 23
CDC20 1 0
SNF4 2 1
YGL114W 10 420
SLD3 3 2
TAF6 0 0
NSA1 0 0
CUE3 8 97
YGL109W 5 10
YGL108C 5 11
RMD9 2 1
MLC1 0 0
ARC1 1 0
VPS73 4 56
RPL28 1 0
YGL102C 0 0
YGL101W 1 0
SEH1 5 4
LSG1 1 0
USE1 0 0
SRM1 6 61
TOS8 4 88
VPS45 1 0
PAN2 8 7
SPC105 4 8
NUP145 7 26
NBP35 4 3
LIF1 8 49
MF(ALPHA)2 3 16
YGL088W 12 1067
MMS2 8 121
MAD1 11 377
LCL3 8 153
GUP1 2 1
SCY1 12 61
YGL082W 18 272
YGL081W 3 3
MPC1 0 0
KXD1 4 27
DBP3 3 5
HNM1 15 193
RPL7A 0 0
MPS2 2 1
YGL074C 5 98
HSF1 13 145
YGL072C 11 212
AFT1 10 256
RPB9 2 1
YGL069C 4 11
MNP1 4 11
NPY1 8 219
SGF73 8 12
ALG2 2 1
MRH4 8 40
PUS2 25 742
YGL063C-A 4 10
PYC1 24 489
DUO1 4 5
YBP2 4 18
PKP2 14 137
RAD6 1 0
GEP7 9 18
SDS23 12 196
OLE1 3 8
ERV14 1 0
PRM8 15 258
YGL052W 1 0
MST27 8 44
TYW3 8 86
TIF4632 11 170
RPT6 1 0
ALG13 1 0
RIM8 14 106
RNA15 5 4
DST1 9 23
YGL042C 1 0
YGL041C-B 3 6
YGL041W-A 5 7
YGL041C 2 1
HEM2 0 0
YGL039W 8 137
OCH1 2 1
PNC1 3 13
YGL036W 19 92
MIG1 19 1159
YGL034C 10 41
HOP2 7 40
AGA2 0 0
RPL24A 2 1
RPL30 0 0
CGR1 1 0
SCW11 14 69
CWH41 23 456
TRP5 7 6
PGD1 14 53
YGL024W 7 168
PIB2 9 70
STT3 6 7
ALK1 22 515
GET1 1 0
CKB1 6 25
JAC1 1 0
ATE1 10 143
KAP122 16 117
YGL015C 7 76
PUF4 16 75
YGL014C-A 0 0
PDR1 32 772
ERG4 14 122
SCL1 2 26
MPO1 13 319
LEU1 25 172
PMA1 2 1
YGL007C-A 1 0
BRP1 15 500
YGL006W-A 7 25
PMC1 38 441
COG7 13 515
RPN14 27 195
CDH1 14 74
ERP6 9 57
ERG26 6 9
EFM5 9 157
SWC4 8 84
CUL3 23 256
PEX31 19 197
TFG2 9 53
PRP18 7 17
ECT1 17 152
STF2 7 26
SEC9 3 8
NMA2 18 374
YGR011W 4 17
YGR012W 18 279
SNU71 8 102
MSB2 20 395
YGR015C 19 329
YGR016W 7 229
YGR017W 9 55
YGR018C 5 47
UGA1 27 396
VMA7 2 1
YGR021W 17 170
YGR022C 1 0
MTL1 6 9
THG1 4 4
YGR025W 12 347
YGR026W 17 613
RPS25A 5 5
MSP1 6 24
ERV1 0 0
POP6 2 1
IMO32 50 3916
NAG1 27 336
GSC2 36 738
TIM21 1 0
RPL26B 1 0
YGR035C 4 16
YGR035W-A 2 1
CAX4 1 0
ACB1 0 0
ORM1 10 120
YGR039W 1 0
KSS1 8 32
BUD9 16 358
YGR042W 6 27
NQM1 17 214
RME1 4 14
YGR045C 11 144
TAM41 2 1
TFC4 2 1
UFD1 8 19
SCM4 9 39
YGR050C 8 21
YGR051C 11 252
FMP48 14 703
YGR053C 13 77
YGR054W 8 13
MUP1 7 49
RSC1 3 4
LST7 0 0
PEF1 1 0
SPR3 4 29
ERG25 1 0
ADE6 21 1048
COX18 7 32
SPT4 3 5
YGR064W 11 150
VHT1 4 3
YGR066C 4 34
YGR067C 14 877
ART5 39 2335
YGR068W-A 3 15
YGR069W 7 51
ROM1 15 122
ENV11 4 7
UPF3 3 3
YGR073C 3 4
SMD1 1 0
PRP38 2 1
MRPL25 3 5
PEX8 4 39
PAC10 0 0
YGR079W 8 110
TWF1 4 13
SLX9 3 8
TOM20 9 169
GCD2 0 0
MRP13 5 14
RPL11B 1 0
PIL1 2 5
PDC6 18 686
CTT1 8 15
NNF2 24 826
UTP22 1 0
PRP31 5 8
DBF2 1 0
DRN1 5 9
VAS1 7 6
RRP46 1 0
TPC1 13 610
ASK10 24 374
ESP1 3 2
TEL2 0 0
MDR1 14 50
PCP1 4 14
GTF1 1 0
NOP7 1 0
SRB5 2 1
VMA21 0 0
VOA1 3 41
YGR107W 19 407
CLB1 5 104
CLB6 4 5
CLD1 8 31
YGR111W 11 1137
SHY1 6 14
DAM1 2 10
YGR114C 3 3
YGR115C 1 0
SPT6 7 11
YGR117C 9 60
RPS23A 2 5
NUP57 5 4
COG2 0 0
MEP1 12 143
YGR121W-A 7 10
YGR122W 13 133
YGR122C-A 0 0
PPT1 14 25
ASN2 12 131
YGR125W 14 22
YGR126W 7 210
YGR127W 5 4
UTP8 1 0
SYF2 3 108
YGR130C 9 469
FHN1 3 4
PHB1 3 25
PEX4 1 0
CAF130 14 113
PRE9 5 26
LSB1 3 2
YGR137W 3 5
TPO2 6 17
YGR139W 2 1
CBF2 3 2
VPS62 17 815
BTN2 5 16
SKN1 6 7
THI4 15 837
ENP2 5 6
ECL1 1 0
YGR146C-A 3 104
NAT2 5 7
RPL24B 1 0
YGR149W 5 5
CCM1 15 50
YGR151C 3 2
RSR1 4 3
YGR153W 1 0
GTO1 6 24
CYS4 3 4
PTI1 2 1
CHO2 4 9
MTR3 1 0
NSR1 3 4
YGR160W 0 0
RTS3 8 30
YGR161W-C 3 3
TIF4631 5 6
GTR2 3 30
YGR164W 4 9
MRPS35 2 1
TRS65 7 25
CLC1 2 1
YGR168C 4 7
PUS6 20 2786
LSO2 1 0
PSD2 20 584
MSM1 6 27
YIP1 1 0
RBG2 2 1
CBP4 3 2
YGR174W-A 0 0
ERG1 0 0
YGR176W 13 434
ATF2 21 442
PBP1 12 73
OKP1 4 11
RNR4 1 0
TIM13 1 0
YGR182C 2 1
QCR9 2 1
UBR1 21 360
TYS1 3 2
TFG1 3 4
HGH1 1 0
BUB1 9 26
CRH1 6 20
YGR190C 0 0
HIP1 2 1
TDH3 3 2
PDX1 6 214
XKS1 9 150
SKI6 1 0
FYV8 11 769
SNG1 7 405
YPP1 3 2
PMT6 8 30
ELP2 13 36
YGR201C 3 7
PCT1 7 14
YCH1 30 1702
ADE3 13 254
YGR204C-A 1 0
TDA10 5 5
MVB12 0 0
CIR1 2 1
SER2 1 0
TRX2 5 21
YGR210C 7 50
ZPR1 2 1
SLI1 16 384
RTA1 4 4
RPS0A 5 8
RSM27 0 0
GPI1 6 8
CCH1 18 186
CRM1 4 3
YGR219W 2 1
MRPL9 5 10
TOS2 19 341
PET54 4 8
HSV2 4 111
AZR1 5 4
AMA1 8 11
YGR226C 0 0
DIE2 3 2
YGR228W 2 1
SMI1 9 15
BNS1 6 12
PHB2 0 0
NAS6 8 38
PHO81 24 656
YHB1 6 20
MIC26 11 566
SPG1 0 0
YGR237C 17 267
KEL2 15 310
PEX21 6 67
PFK1 9 138
YGR240C-A 7 12
YAP1802 7 47
YGR242W 0 0
MPC3 0 0
LSC2 13 308
SDA1 2 1
BRF1 1 0
CPD1 7 206
SOL4 6 12
MGA1 9 73
YGR250C 3 6
NOP19 5 44
GCN5 0 0
PUP2 0 0
ENO1 4 9
COQ6 9 31
GND2 8 40
MTM1 7 55
RAD2 10 168
YGR259C 10 221
TNA1 16 517
APL6 8 21
BUD32 1 0
SAY1 8 33
MES1 6 7
YGR265W 7 52
YGR266W 12 18
FOL2 2 1
HUA1 11 225
YGR269W 14 303
YTA7 22 414
YGR270C-A 2 1
SLH1 30 164
EFG1 0 0
YGR273C 0 0
TAF1 7 8
RTT102 3 2
RNH70 13 163
CAB4 0 0
CWC22 4 10
SCW4 4 30
PXR1 3 4
YOR1 35 1353
BGL2 4 3
YGR283C 9 12
ERV29 4 16
ZUO1 1 0
BIO2 7 86
IMA1 12 440
MAL13 11 44
MAL11 10 19
YGR290W 2 1
YGR291C 3 3
MAL12 3 2
YGR293C 0 0
PAU12 1 0
COS6 7 17
YRF1-3 24 84
YGR296C-A 0 0
YGR296C-B 1 0
YHL050C 24 102
YHL050W-A 2 1
YHL049C 1 0
YHL048C-A 8 127
COS8 10 46
ARN2 20 1357
YHL046W-A 1 0
PAU13 5 50
YHL045W 6 7
YHL044W 4 8
ECM34 1 0
YHL042W 7 99
YHL041W 9 35
ARN1 20 319
EFM1 17 464
CBP2 8 20
YHL037C 14 111
MUP3 19 134
VMR1 35 1048
YHL034W-A 3 5
SBP1 5 10
RPL8A 0 0
GUT1 19 751
GOS1 1 0
YHL030W-A 0 0
ECM29 32 394
OCA5 20 90
WSC4 15 130
RIM101 13 196
YHL026C 21 259
SNF6 51 1377
RIM4 41 1499
NPR3 28 863
SPO11 6 135
AIM17 12 90
OPI1 12 105
YHL019W-A 10 79
APM2 24 613
YHL018W 5 24
YHL017W 14 210
DUR3 30 618
YHL015W-A 2 1
RPS20 0 0
YLF2 18 268
OTU2 6 8
YHL012W 17 392
PRS3 1 0
ETP1 32 849
YAP3 21 504
YHL008C 31 705
STE20 49 2411
YHL006W-A 15 111
SHU1 47 793
YHL005C 44 466
MRP4 19 256
LAG1 19 367
YHL002C-A 11 115
HSE1 40 503
RPL14B 3 6
OSH7 18 485
QCR10 8 120
LEU5 13 156
TCD1 40 2649
NEM1 18 286
GPA1 1 0
TIM10 4 12
STP2 16 197
ERG11 0 0
YHR007C-A 36 1856
SOD2 6 28
TDA3 25 522
RPL27A 0 0
DIA4 10 82
VPS29 3 4
ARD1 5 33
SPO13 8 403
MIP6 23 905
YSC84 12 204
YSC83 19 354
ARG4 2 1
DED81 2 1
YHR020W 4 7
RPS27B 0 0
ECM12 1 0
YHR022C 6 108
YHR022C-A 2 3
MYO1 4 3
MAS2 0 0
THR1 1 0
VMA16 0 0
RPN1 9 10
DAP2 15 217
YHR028W-A 8 1832
YHI9 9 16
SLT2 9 69
RRM3 13 47
ERC1 28 1306
YHR032W-A 12 52
YHR032C-A 10 61
YHR033W 29 1772
PIH1 12 36
NEL1 8 43
BRL1 2 8
PUT2 17 760
RRF1 4 3
MSC7 5 36
VMA10 0 0
BCD1 7 6
SRB2 1 0
NCP1 3 2
DOG2 13 111
DOG1 5 23
YHR045W 12 83
INM1 1 0
AAP1 8 46
YHK8 11 204
FSH1 2 1
YHR049C-A 11 212
SMF2 10 88
YHR050W-A 2 1
COX6 3 20
CIC1 0 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 1 0
YHR054W-A 0 0
CUP1-2 0 0
RSC30 7 78
YHR056W-A 3 41
CPR2 13 939
MED6 4 10
FYV4 0 0
VMA22 1 0
GIC1 4 4
RPP1 1 0
PAN5 8 113
YHR063W-A 1 0
SSZ1 6 50
RRP3 2 1
SSF1 7 190
HTD2 7 57
DYS1 9 10
RRP4 0 0
YHR069C-A 0 0
TRM5 5 5
YHR070C-A 5 6
PCL5 11 316
YHR071C-A 4 20
ERG7 8 29
NOP10 0 0
OSH3 19 1560
YHR073W-A 0 0
YHR073C-B 1 0
QNS1 5 13
PPE1 7 19
PTC7 4 34
NMD2 6 53
YHR078W 11 714
IRE1 9 10
SAE3 1 0
YHR080C 19 265
LRP1 1 0
KSP1 17 53
SAM35 3 2
STE12 5 8
IPI1 1 0
NAM8 5 6
YHR086W-A 5 10
RTC3 3 2
RPF1 0 0
GAR1 1 0
YNG2 4 7
MSR1 7 14
HXT4 6 12
AHT1 5 12
HXT1 14 247
YHR095W 7 29
HXT5 10 76
YHR097C 10 63
SFB3 18 210
TRA1 28 127
GEP4 0 0
BIG1 2 1
KIC1 12 61
SBE22 9 12
GRE3 4 3
YPT35 5 24
TRR2 3 14
CDC12 1 0
GGA2 12 147
CTM1 13 689
ERP5 6 148
UBA4 2 1
YHR112C 8 10
APE4 6 45
BZZ1 13 118
DMA1 18 297
COX23 6 418
TOM71 12 27
ORC6 3 4
SET1 9 16
MSH1 7 13
LSM12 8 107
CIA2 2 1
EPT1 4 4
NDT80 13 144
YHR125W 1 0
ANS1 9 27
YHR127W 4 46
FUR1 3 4
ARP1 5 101
YHR130C 0 0
YHR131C 7 115
YHR131W-A 1 0
ECM14 13 31
IGO2 6 107
NSG1 11 161
WSS1 1 0
YCK1 20 251
SPL2 6 27
ARO9 3 3
YHR137C-A 1 0
YHR138C 3 2
SPS100 6 34
YHR139C-A 7 70
YHR140W 12 378
RPL42B 3 5
CHS7 3 6
DSE2 1 0
RPC10 0 0
DCD1 7 8
YHR145C 2 1
CRP1 6 132
MRPL6 1 0
IMP3 5 7
SKG6 10 35
PEX28 12 304
MTC6 5 8
SPO12 0 0
SPO16 1 0
RTT107 12 151
YSP1 14 279
LIN1 8 47
REC104 1 0
KEL1 13 91
TDA11 20 1107
PEX18 4 11
YAP1801 6 6
MPC2 2 1
SOL3 0 0
DNA2 7 9
PRP8 16 22
YHR165W-A 4 4
CDC23 10 16
THP2 2 1
MTG2 11 228
DBP8 4 3
NMD3 0 0
ATG7 7 74
SPC97 11 51
YHR173C 7 175
ENO2 2 1
CTR2 10 131
YHR175W-A 0 0
FMO1 7 15
YHR177W 5 7
STB5 12 20
OYE2 1 0
YHR180W 2 1
YHR180W-A 9 266
YHR180C-B 0 0
SVP26 2 1
YHR182W 20 502
YHR182C-A 0 0
GND1 1 0
SSP1 14 279
PFS1 2 1
KOG1 9 10
IKI1 1 0
GPI16 6 12
PTH1 8 82
ERG9 4 17
CTF8 0 0
LNP1 9 81
EGD2 3 5
YHR193C-A 1 0
MDM31 8 127
NVJ1 4 16
UTP9 4 5
RIX1 7 7
AIM18 3 3
AIM46 6 67
NBL1 1 0
RPN10 6 7
PPX1 6 36
YHR202W 17 164
RPS4B 2 1
MNL1 24 1031
SCH9 1 0
SKN7 6 19
SET5 9 19
BAT1 7 70
CRG1 4 94
YHR210C 4 7
FLO5 33 368
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 6 59
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 2 2
YHR214C-E 1 0
PHO12 0 0
IMD2 6 15
YHR217C 10 17
YHR218W 18 52
YHR218W-A 1 0
YHR219W 2 1
YHR219C-A 0 0
YIL177C 23 66
