gene_name number_of_transposon_per_gene number_of_read_per_gene
KOG1 11 65
IKI1 3 5
GPI16 1 0
PTH1 1 0
ERG9 0 0
CTF8 1 0
LNP1 8 37
EGD2 4 74
YHR193C-A 4 22
MDM31 22 146
NVJ1 8 39
UTP9 5 5
RIX1 0 0
AIM18 16 278
AIM46 13 305
NBL1 4 12
RPN10 4 5
PPX1 2 4
YHR202W 21 216
RPS4B 2 27
MNL1 42 610
SCH9 1 0
SKN7 8 145
SET5 15 88
BAT1 4 20
CRG1 6 23
YHR210C 13 313
FLO5 64 509
YHR212C 0 0
YHR212W-A 0 0
YHR213W 1 0
YHR213W-A 0 0
YHR213W-B 2 2
YHR214W 3 26
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 6 37
PHO12 7 26
IMD2 19 146
YHR217C 13 12
YHR218W 10 9
YHR218W-A 2 1
YHR219W 3 2
YHR219C-A 1 0
YIL177C 32 39
YIL177W-A 2 1
PAU14 2 1
VTH1 9 94
IMA3 3 2
YIL171W-A 1 0
YIL169C 8 36
YIL166C 27 392
YIL165C 8 85
NIT1 5 81
YIL163C 8 171
SUC2 34 1178
YIL161W 0 0
POT1 25 265
BNR1 38 738
AIM20 16 59
COA1 0 0
YIL156W-A 4 35
YIL156W-B 4 25
UBP7 17 247
GUT2 29 191
IMP2' 39 918
RRD1 38 1794
YIL152W 9 147
ESL1 23 451
MCM10 9 156
MLP2 30 369
RPL40A 3 2
SLN1 5 5
ATG32 15 177
PAN6 9 174
NDC80 4 19
SSL2 12 146
YIL142C-A 0 0
CCT2 1 0
YIL141W 9 41
AXL2 30 407
REV7 9 44
TPM2 3 33
TMA108 46 954
OM45 7 35
VHS2 22 543
YIL134C-A 8 74
FLX1 5 12
RPL16A 7 74
CSM2 25 406
FKH1 16 257
ASG1 18 374
TAO3 35 949
MET18 6 19
RRT14 2 1
STH1 19 436
KGD1 7 8
AYR1 8 50
SIM1 44 991
POG1 6 70
QDR2 28 621
QDR1 25 417
RPI1 7 20
RHO3 0 0
PRM5 11 119
HIS5 26 441
YIL115W-A 3 4
NUP159 4 4
POR2 5 8
SDP1 17 387
HOS4 29 535
COX5B 8 103
HPM1 5 45
SEC24 5 5
YIL108W 43 522
PFK26 22 202
MOB1 13 159
SLM1 15 288
YIL105W-A 2 2
SHQ1 1 0
DPH1 23 470
YIL102C-A 1 0
YIL102C 3 5
XBP1 19 206
YIL100C-A 31 271
YIL100W 34 321
SGA1 34 621
FMC1 4 8
FYV10 3 17
BMT5 14 189
PRK1 28 616
LYS12 11 145
RSM25 6 59
YIL092W 41 764
UTP25 3 2
ICE2 7 60
YIL089W 12 166
AVT7 26 591
AIM19 20 207
YIL086C 17 573
KTR7 28 441
SDS3 13 74
CAB2 2 1
YIL082W 4 3
AIR1 16 385
THS1 2 1
YIL077C 29 523
SEC28 16 289
RPN2 10 45
SER33 23 1499
SPO22 35 576
HOP1 23 608
YIL071W-A 2 7
PCI8 15 304
MAM33 3 12
RPS24B 8 83
YIL068W-A 5 133
SEC6 5 133
YIL067C 52 1307
YIL066W-A 9 71
RNR3 34 744
FIS1 9 159
EFM4 28 1114
YRB2 0 0
ARC15 1 0
SNP1 8 29
YIL060W 5 31
YIL059C 10 76
YIL058W 24 230
RGI2 21 366
VHR1 35 387
YIL055C 52 1363
YIL054W 35 846
GPP1 10 201
RPL34B 1 0
MMF1 1 0
PCL7 25 594
DFG10 3 6
NEO1 9 32
YIL047C-A 17 410
SYG1 78 1955
YIL046W-A 46 2183
MET30 1 0
PIG2 38 956
AGE2 20 155
CBR1 24 1044
PKP1 25 323
GVP36 22 304
APQ12 4 6
TED1 59 2387
NOT3 33 675
PRM2 44 990
CST6 26 610
CKA1 33 1074
CAP2 13 216
BCY1 9 194
YIL032C 21 230
ULP2 39 1389
YIL030W-A 17 210
SSM4 115 5084
YIL029W-A 12 566
YIL029C 13 56
YIL028W 11 79
EMC5 11 151
IRR1 24 1047
YIL025C 14 363
YIL024C 21 569
YKE4 98 3638
TIM44 0 0
RPB3 13 64
YIL021C-A 0 0
YIL020C-A 32 308
HIS6 40 563
FAF1 6 204
RPL2B 6 12
VID28 33 539
SNL1 35 452
BAR1 123 5148
YIL014C-A 21 251
MNT3 86 2279
PDR11 311 10398
YIL012W 65 1844
TIR3 43 1177
DOT5 57 2701
EST3 31 1134
FAA3 209 7442
URM1 12 62
NAS2 89 4731
YIA6 161 6487
EPS1 224 7589
BET1 1 0
CFD1 29 2176
YIL002W-A 34 658
INP51 503 20349
YIL001W 304 16181
SGN1 113 2403
MPH1 579 30817
AIM21 263 8933
DJP1 209 7728
IST3 57 860
PAN1 571 28471
YIR007W 188 5644
PRI1 4 13
MSL1 0 0
DSN1 21 278
STS1 12 147
SQT1 5 7
GAT4 36 1893
YIR014W 82 3027
RPR2 0 0
YIR016W 107 2190
MET28 64 1039
YIR017W-A 70 1106
YAP5 80 3344
YIR018C-A 16 258
FLO11 64 843
YIR020C 8 181
YIR020W-A 9 261
YIR020C-B 5 59
MRS1 3 9
YIR021W-A 35 1447
SEC11 1 0
DAL81 92 1823
YIR023C-A 26 123
INA22 27 593
MND2 37 1195
YVH1 22 790
DAL1 87 3709
DAL4 133 4197
DAL2 62 1182
DCG1 37 1069
YIR030W-A 19 279
DAL7 56 1040
DAL3 60 1690
MGA2 74 1459
LYS1 20 346
YIR035C 67 2128
IRC24 32 517
YIR036W-A 22 360
HYR1 17 559
GTT1 23 525
YPS6 23 293
YIR040C 4 3
PAU15 4 20
YIR042C 19 227
YJL225C 24 29
YJL225W-A 3 2
PAU1 2 1
YJL222W-B 0 0
YJL222W-A 1 0
VTH2 16 88
IMA4 2 1
YJL220W 0 0
HXT9 11 243
YJL218W 4 19
REE1 8 285
IMA5 14 148
YJL215C 10 32
HXT8 9 129
YJL213W 8 55
OPT1 27 374
YJL211C 6 19
PEX2 14 181
CBP1 2 1
NUC1 11 202
LAA1 46 474
YJL206C 15 392
NCE101 1 0
RCY1 4 12
PRP21 3 2
YJL202C 8 209
ECM25 36 598
ACO2 29 244
MBB1 7 18
PHO90 29 247
UBP12 19 61
YJL197C-A 0 0
ELO1 4 5
YJL195C 0 0
CDC6 5 4
YJL193W 14 104
SOP4 10 78
RPS14B 15 171
RPS22A 1 0
RPL39 2 1
BUD19 2 1
SWE1 15 181
MNN5 38 969
ATG36 19 358
GON7 0 0
MNN11 2 1
YJL182C 14 60
YJL181W 12 55
ATP12 1 0
PFD1 0 0
ATG27 9 100
RPL17B 5 10
SWI3 6 41
YJL175W 3 5
KRE9 0 0
RFA3 0 0
CPS1 14 40
YJL171C 6 10
ASG7 8 19
YJL169W 3 8
SET2 15 369
ERG20 1 0
QCR8 0 0
HAL5 26 699
TPK1 13 262
YJL163C 33 599
JJJ2 24 545
FMP33 13 139
YJL160C 5 145
HSP150 1 0
CIS3 11 150
FAR1 34 687
YJL156W-A 9 40
SSY5 6 5
FBP26 10 46
VPS35 5 4
INO1 5 16
YJL152W 46 1648
SNA3 33 1158
YJL150W 11 149
DAS1 19 415
RPA34 5 85
YJL147C 10 34
IDS2 7 35
SFH5 5 8
YJL144W 2 1
TIM17 2 4
IRC9 3 5
YAK1 21 427
RPB4 1 0
YUR1 14 105
TIF2 1 0
GLG2 18 495
YJL136W-A 6 35
RPS21B 1 0
YJL135W 4 48
LCB3 27 423
YJL133C-A 5 28
MRS3 6 30
YJL132W 28 662
AIM23 4 31
URA2 73 1296
TRK1 17 165
PBS2 6 10
YJL127W-A 2 6
YJL127C-B 2 4
SPT10 16 105
NIT2 12 128
GCD14 2 1
LSM1 1 0
MTC1 9 52
ALB1 3 21
RPE1 3 5
YJL120W 5 25
YJL119C 5 39
YJL118W 6 63
PHO86 9 34
NCA3 22 461
ASF1 5 13
MDV1 15 308
CCT7 1 0
GZF3 10 243
UTP10 3 3
PRM10 10 34
YJL107C 14 113
IME2 19 352
SET4 26 499
PAM16 2 1
GSM1 17 327
MEF2 4 4
GSH1 4 16
LSB6 26 587
CHS6 25 593
SAP185 18 341
PHS1 3 2
MRPL49 1 0
BCK1 1 0
KHA1 34 380
TOK1 20 436
SRS2 38 1104
GWT1 0 0
DPB11 3 7
SIP4 23 253
ARG3 1 0
TRL1 1 0
YJL086C 19 212
EXO70 1 0
ALY2 29 339
TAX4 25 867
IML2 36 526
ARP4 1 0
SCP160 21 349
PRY1 3 66
PRY3 62 1632
YJL077W-B 0 0
ICS3 22 602
YJL077W-A 3 3
NET1 25 290
APQ13 6 40
SMC3 6 6
JEM1 38 349
PSF2 3 4
ARG2 0 0
YJL070C 21 591
UTP18 3 2
YJL068C 21 544
YJL067W 10 76
MPM1 20 448
DLS1 7 47
YJL064W 5 16
MRPL8 1 0
COA3 2 46
LAS21 4 17
NUP82 3 8
BNA3 13 330
YHC3 31 915
BIT61 25 567
IKS1 17 225
ZAP1 10 123
YJL055W 36 575
TIM54 9 122
PEP8 2 6
YJL052C-A 13 197
TDH1 20 238
IRC8 74 2333
MTR4 6 5
YJL049W 9 65
UBX6 22 253
YJL047C-A 7 56
RTT101 28 208
AIM22 9 97
YJL045W 43 989
GYP6 44 366
YJL043W 79 3073
MHP1 92 2496
NSP1 3 8
NUP192 4 108
LOH1 8 125
IRC18 26 328
SNX4 16 273
TAD2 1 0
KAR2 4 7
HCA4 4 4
YJL032W 1 0
BET4 0 0
MAD2 45 1067
VPS53 18 581
YJL028W 115 5509
YJL027C 91 3827
RNR2 2 4
YJL026C-A 0 0
RRN7 9 56
APS3 22 474
PET130 3 2
YJL022W 1 0
BBC1 78 1366
YJL020W-A 3 2
MPS3 64 1922
YJL016W 142 4543
YJL015C 73 5110
CCT3 2 1
MAD3 171 5377
VTC4 118 5414
RPC17 0 0
NOP9 27 270
YJL009W 29 964
CCT8 2 1
YJL007C 58 4644
CTK2 16 920
CYR1 45 1315
SYS1 40 1015
COX16 10 26
OST1 15 66
PRE3 6 249
AVT1 501 25032
MPP10 64 1208
YJR003C 322 15363
SAG1 336 15555
APL1 183 7985
LSO1 33 719
POL31 0 0
SUI2 13 170
MHO1 104 2978
TDH2 97 2257
MET3 57 1174
SPC1 24 738
YJR011C 32 748
YJR012C 81 5010
GPI14 1 0
TMA22 32 479
YJR015W 102 2809
ILV3 1 0
ESS1 2 14
YJR018W 18 89
TES1 129 5161
YJR020W 47 2296
REC107 119 5813
LSM8 0 0
YJR023C 2 1
MDE1 33 1174
BNA1 35 806
YJR030C 149 8022
GEA1 140 4654
CPR7 17 111
RAV1 31 430
PET191 3 3
RAD26 80 2355
HUL4 82 2115
YJR037W 11 100
YJR038C 29 559
YJR039W 77 2612
GEF1 14 34
URB2 5 9
NUP85 20 547
POL32 32 581
VPS55 9 36
SSC1 4 43
TAH11 2 8
ANB1 16 453
CYC1 10 30
UTR1 104 27428
ISY1 26 744
OSM1 25 332
RAD7 30 729
BFA1 27 376
KCH1 36 642
HIT1 8 155
YJR056C 22 468
CDC8 0 0
APS2 17 307
PTK2 36 407
CBF1 6 9
YJR061W 66 2741
NTA1 23 634
RPA12 2 2
CCT5 7 15
ARP3 3 2
TOR1 79 866
YAE1 0 0
RFC2 1 0
HAM1 22 401
LIA1 13 98
YJR071W 4 10
NPA3 9 52
OPI3 2 1
MOG1 15 235
HOC1 6 176
CDC11 8 60
MIR1 11 98
BNA2 77 2226
YJR079W 19 156
AIM24 9 117
EAF6 7 37
ACF4 14 222
YJR084W 16 151
YJR085C 4 6
STE18 2 12
YJR087W 4 6
EMC2 13 126
BIR1 33 573
GRR1 13 336
JSN1 29 772
BUD4 65 1355
FIP1 4 24
IME1 10 200
RPL43B 6 9
SFC1 22 428
YJR096W 23 307
JJJ3 1 0
YJR098C 32 938
YUH1 9 16
AIM25 7 114
RSM26 4 88
VPS25 0 0
URA8 66 1578
SOD1 2 1
ADO1 1 0
ECM27 29 903
YJR107W 8 118
ABM1 27 619
CPA2 3 3
YMR1 48 1234
YJR111C 22 454
NNF1 1 0
YJR112W-A 9 40
RSM7 1 0
YJR114W 2 24
YJR115W 17 471
TDA4 11 197
STE24 19 266
ILM1 4 55
JHD2 29 702
YJR120W 19 267
ATP2 1 0
IBA57 2 1
RPS5 1 0
YJR124C 24 394
ENT3 12 155
VPS70 8 42
RSF2 135 3430
YJR128W 16 187
EFM3 27 473
STR2 21 243
MNS1 39 1124
NMD5 11 21
XPT1 9 40
SGM1 14 186
MCM22 4 39
TIM8 1 0
TTI2 0 0
MET5 12 112
IML1 23 594
HOM6 0 0
HIR3 8 38
YJR140W-A 0 0
YJR141W 2 1
YJR142W 21 1030
PMT4 20 301
MGM101 1 0
RPS4A 2 11
YJR146W 11 207
HMS2 19 155
BAT2 69 2606
YJR149W 15 226
DAN1 9 96
DAN4 17 170
YJR151W-A 0 0
DAL5 20 312
PGU1 7 54
YJR154W 46 866
AAD10 22 151
THI11 9 151
YJR157W 2 1
HXT16 3 2
SOR1 3 2
MPH3 3 2
COS5 5 10
YJR162C 4 3
YKL225W 8 37
PAU16 1 0
YKL223W 1 0
YKL222C 17 333
MCH2 27 475
FRE2 21 173
COS9 5 28
SRY1 24 413
JEN1 36 879
URA1 6 13
OXP1 61 2054
YRA2 3 3
DOA1 4 3
SAC1 4 6
TRP3 15 247
UBA1 6 35
STE6 38 875
CBT1 1 0
EMC3 11 166
ADD66 5 19
LOS1 15 66
EAP1 25 286
TOR2 6 5
YKL202W 4 25
MNN4 37 831
PTK1 105 3862
PEX1 43 841
YKT6 3 3
MIA40 1 0
MST1 4 6
SDS22 1 0
ACP1 0 0
DPH2 13 58
CNB1 1 0
HYM1 7 108
PXA2 14 121
FAT3 32 1246
MTR2 4 40
ASH1 25 253
SPE1 1 0
YKL183C-A 7 38
LOT5 17 270
FAS1 3 2
PRS1 2 1
RPL17A 0 0
COY1 6 16
STE3 11 112
YKL177W 6 71
LST4 5 7
ZRT3 8 91
TPO5 6 40
SNU114 3 2
EBP2 2 3
NNK1 24 328
MRPL38 0 0
YKL169C 0 0
KKQ8 22 149
MRP49 3 3
TPK3 32 408
YKL165C-A 4 24
MCD4 3 2
PIR1 3 3
PIR3 3 16
YKL162C-A 3 3
YKL162C 5 11
KDX1 13 30
ELF1 2 1
RCN1 4 23
APE2 24 281
RPS27A 3 5
YKL156C-A 1 0
RSM22 4 17
SRP102 3 9
YKL153W 0 0
GPM1 0 0
YKL151C 46 1225
MCR1 18 295
DBR1 9 39
SDH1 4 4
YKL147C 17 781
AVT3 23 500
RPT1 0 0
YKL145W-A 0 0
RPC25 1 0
LTV1 3 3
MRP8 3 6
SDH3 1 0
TGL1 11 116
CTK1 0 0
HSK3 0 0
MRPL31 0 0
CMC1 1 0
YKL136W 4 9
APL2 5 10
OCT1 4 16
YKL133C 8 11
RMA1 15 131
YKL131W 8 42
SHE2 5 12
MYO3 27 407
PMU1 20 585
PGM1 18 366
YPK1 5 17
RRN3 2 24
SSH4 9 207
YKL123W 4 15
SRP21 2 4
DGR2 17 114
OAC1 11 86
VPH2 0 0
YKL118W 5 97
SBA1 3 3
PRR1 17 236
YKL115C 7 8
APN1 16 321
RAD27 17 78
ABF1 2 4
YKL111C 2 4
KTI12 9 139
HAP4 15 336
SLD2 3 11
YKL107W 10 75
YKL106C-A 2 1
AAT1 6 81
SEG2 64 1629
GFA1 2 1
APE1 11 187
YKL102C 20 494
HSL1 7 9
YPF1 16 298
YKL100W-A 2 2
UTP11 2 1
MTC2 13 66
YKL097C 17 511
YKL096C-B 0 0
CWP2 3 2
CWP1 14 77
YJU2 7 27
YJU3 5 8
MBR1 10 185
BUD2 22 251
YKL091C 10 129
CUE2 19 275
MIF2 0 0
CAB3 7 95
CYT2 1 0
SRX1 31 537
MDH1 4 8
HOT13 11 336
YKL083W 3 3
RRP14 2 1
TEF4 11 264
VMA5 0 0
SMY1 21 443
DHR2 2 1
YKL077W 19 165
PSY1 6 10
YKL075C 17 147
MUD2 22 385
LHS1 7 39
STB6 36 872
YKL071W 11 258
YKL070W 13 273
YKL069W 10 212
YKL068W-A 1 0
NUP100 26 160
YNK1 7 119
YKL066W 27 784
YKL065W-A 6 56
YET1 7 47
MNR2 51 993
YKL063C 6 66
MSN4 15 351
BLI1 7 178
FBA1 2 1
MPE1 13 574
TOA2 0 0
NUP120 3 2
TMA19 4 8
OAR1 2 3
DEF1 4 6
MDM35 2 2
YKL053W 32 748
ASK1 35 1038
SFK1 44 1257
YKL050C 40 549
CSE4 0 0
ELM1 16 181
ANR2 48 734
DCW1 27 758
PRI2 3 2
YKL044W 19 90
PHD1 20 518
SPC42 1 0
VPS24 2 1
NFU1 10 40
PTM1 35 364
RGT1 61 1209
AIM26 38 386
YKL036C 26 246
UGP1 3 3
TUL1 64 1446
YKL033W-A 19 524
TTI1 1 0
IXR1 74 2152
YKL031W 46 867
YKL030W 103 3193
MAE1 223 5953
TFA1 27 400
TCD2 62 1103
GPX1 23 692
PAN3 79 1720
URA6 0 0
YKL023C-A 31 922
YKL023W 58 1328
CDC16 53 2227
MAK11 43 1935
SPT23 99 2807
RAM2 2 1
YKL018C-A 24 616
SWD2 1 0
HCS1 154 5867
ATP7 3 8
PUT3 144 6007
URB1 13 55
ARC19 1 0
PRP40 67 1094
CCE1 53 968
UFD4 400 17600
MRT4 22 644
LAC1 157 3372
CAP1 122 3595
SFT1 22 374
RPL14A 3 3
BYE1 362 13880
AUR1 25 714
MRP17 1 0
DID4 15 333
MET14 41 419
VPS1 4 35
PAP1 42 3451
OSH6 319 15340
ECM9 9 68
YKR005C 334 17089
MRPL13 15 171
MEH1 40 258
RSC4 4 5
FOX2 329 15443
TOF2 256 10305
YKR011C 98 3272
YKR012C 44 1632
PRY2 86 2406
YPT52 13 44
YKR015C 167 6248
MIC60 50 376
HEL1 132 3459
YKR018C 125 5973
IRS4 92 1593
VPS51 3 2
ALY1 89 2506
NTR2 12 80
YKR023W 69 3628
DBP7 15 40
RPC37 8 73
GCN3 12 153
BCH2 95 2843
SAP190 53 900
SET3 38 675
GMH1 25 921
SPO14 88 2707
YKR032W 44 1237
YKR033C 15 84
DAL80 46 513
OPI8 3 2
DID2 3 2
CAF4 83 2715
SPC34 10 124
KAE1 0 0
GAP1 98 2431
YKR040C 54 1409
YKR041W 97 2588
UTH1 15 395
SHB17 45 1605
UIP5 70 3168
YKR045C 35 591
PET10 14 89
YKR047W 9 28
NAP1 10 158
FMP46 10 355
TRK2 82 2558
YKR051W 34 1276
MRS4 17 304
YSR3 49 547
DYN1 23 154
RHO4 15 216
TRM2 58 1974
RPS21A 5 5
GLG1 13 147
TIF1 6 42
UTP30 16 76
KTR2 43 971
TFA2 0 0
LAS1 3 3
OAF3 47 718
PAM17 16 1430
CCP1 41 2506
GPT2 57 1160
BET3 0 0
MET1 8 22
YKR070W 35 347
DRE2 6 41
SIS2 25 672
YKR073C 27 624
AIM29 7 424
YKR075C 7 248
YKR075W-A 3 48
ECM4 33 599
MSA2 21 277
YKR078W 17 76
TRZ1 5 6
MTD1 15 260
RPF2 5 33
NUP133 7 89
DAD2 14 161
HBS1 15 56
MRPL20 3 11
PRP16 5 28
OMA1 19 430
TVP38 15 312
TGL4 44 486
PXL1 47 1305
SRL3 5 7
SRP40 33 334
PTR2 40 534
RPL40B 3 2
MLP1 42 524
PCC1 2 3
ESL2 44 1183
PCK1 20 241
UBP11 37 1030
BAS1 13 107
SKG1 9 146
SIR1 27 264
FLO10 73 1485
NFT1 53 1539
YKR104W 12 151
VBA5 10 96
GEX2 24 369
YLL067C 14 14
YLL067W-A 3 2
YLL066W-B 8 81
YLL066C 22 27
YLL066W-A 3 2
YLL065W 3 16
PAU18 0 0
AYT1 26 998
MHT1 21 448
MMP1 25 593
GTT2 26 626
YLL059C 39 1191
YLL058W 14 258
JLP1 25 383
YLL056C 29 382
YCT1 30 937
YLL054C 22 543
YLL053C 12 495
AQY2 10 199
FRE6 39 337
COF1 2 1
LDB18 3 8
YBT1 78 2868
YLL047W 16 213
RNP1 17 311
RPL8B 12 129
YLL044W 7 32
FPS1 9 38
ATG10 3 18
SDH2 6 206
VPS13 74 2029
UBI4 17 165
ENT4 65 2059
YLL037W 10 32
PRP19 0 0
GRC3 1 0
RIX7 2 3
IRC19 0 0
YLL032C 36 266
GPI13 1 0
RRT7 37 2002
FRA1 156 6052
TPO1 53 1243
ISA1 2 3
HSP104 63 2557
PAU17 19 272
SSA2 42 773
POM33 38 1305
HIF1 43 1598
SPA2 97 2912
YLL020C 10 25
KNS1 66 1815
YLL019W-A 5 15
COX19 0 0
DPS1 0 0
BPT1 179 5414
EMC6 22 284
PUF3 167 6609
YEH1 237 11180
SOF1 13 161
PSR1 33 703
COX17 1 0
DRS1 36 651
YLL007C 146 4094
YLL006W-A 80 4490
MMM1 10 244
SPO75 208 6606
ORC3 3 5
SFI1 75 7928
RTT109 76 1863
DNM1 219 7228
YLR001C 457 20439
NOC3 17 120
CMS1 145 3267
THI73 281 11547
SSL1 21 1513
SSK1 119 2141
NSE1 5 30
PAM18 0 0
RLP24 0 0
TEN1 1 0
LOT6 31 1065
YLR012C 7 82
GAT3 21 222
PPR1 188 6387
BRE2 33 535
PML1 69 3577
MEU1 59 1910
POM34 51 681
PSR2 55 1918
YEH2 73 2204
IRC25 13 278
SDO1 6 32
IZH3 26 750
UBR2 478 24869
SNF7 0 0
SED5 1 0
AAT2 5 6
ADE16 43 1113
RPL15A 0 0
YLR030W 21 711
YLR031W 4 24
RAD5 33 819
RSC58 1 0
SMF3 29 1196
MLH2 73 2568
YLR036C 7 11
PAU23 9 59
COX12 2 5
RIC1 8 27
AFB1 14 331
YLR041W 3 20
YLR042C 5 54
TRX1 2 1
PDC1 6 57
STU2 13 240
YLR046C 9 67
FRE8 29 620
RPS0B 0 0
YLR049C 15 176
YLR050C 6 18
FCF2 2 8
IES3 0 0
YLR053C 1 0
OSW2 27 247
SPT8 7 20
ERG3 1 0
MNL2 32 402
SHM2 0 0
REX2 39 1501
FRS1 4 6
RPL22A 1 0
BUD28 0 0
BMT6 11 119
PER33 6 105
ENV10 1 0
SPC3 0 0
PET309 3 10
FYV7 4 4
MEF1 6 18
XYL2 14 115
RGR1 8 69
YLR072W 21 208
RFU1 16 153
BUD20 2 1
RPL10 0 0
YLR076C 0 0
FMP25 19 428
BOS1 0 0
SIC1 1 0
EMP46 16 105
GAL2 23 451
SRL2 23 533
EMP70 10 144
RAX2 29 780
ARP6 5 47
SMC4 4 4
CSF1 55 1762
GAA1 2 1
ALT1 3 2
XDJ1 17 412
GEP5 4 12
SUL2 24 668
NYV1 9 135
GIS3 20 271
IOC2 21 221
KIN2 15 187
HRT3 8 75
CHA4 17 559
ICT1 3 127
MIM2 2 1
ERG27 2 1
YLR101C 4 109
APC9 12 80
CDC45 2 1
LCL2 3 5
SEN2 1 0
MDN1 6 8
REX3 14 452
YLR108C 15 407
AHP1 7 262
CCW12 6 7
YLR111W 6 33
YLR112W 7 46
HOG1 6 10
AVL9 13 295
CFT2 0 0
MSL5 6 6
CLF1 4 3
YLR118C 2 1
SRN2 2 3
YPS1 7 160
YLR120W-A 5 177
YPS3 28 921
YLR122C 6 21
YLR123C 2 1
YLR124W 5 12
YLR125W 5 6
YLR126C 5 27
APC2 9 49
DCN1 3 15
DIP2 6 19
ZRT2 27 795
ACE2 54 1524
USB1 0 0
CKI1 3 3
PDC5 11 48
SLX4 22 261
TIS11 8 46
RKM5 38 763
NHA1 40 1169
SLS1 1 0
YLR140W 13 54
RRN5 1 0
PUT1 14 164
DPH6 20 137
ACF2 17 624
RMP1 1 0
SPE4 4 33
YLR146W-A 1 0
SMD3 1 0
PEP3 3 2
YLR149C 9 50
YLR149C-A 0 0
STM1 4 13
PCD1 10 420
YLR152C 17 213
ACS2 2 1
RNH203 4 75
YLR154W-A 22 83
YLR154W-B 23 39
TAR1 21 26
YLR154W-E 9 16
YLR154W-F 7 9
YLR154C-G 13 14
YLR154C-H 1 0
ASP3-1 4 3
YLR156W 2 1
YLR156C-A 2 1
ASP3-2 4 3
YLR157W-D 2 1
YLR157W-E 0 0
YLR157C-C 3 2
ASP3-3 2 1
YLR159W 1 0
YLR159C-A 4 4
ASP3-4 2 1
YLR161W 1 0
YLR162W 24 507
RRT15 13 101
MAS1 8 27
YLR163W-A 0 0
SHH4 2 1
PUS5 2 2
SEC10 2 1
RPS31 1 0
UPS2 4 4
YLR169W 12 404
APS1 6 9
YLR171W 2 1
DPH5 10 56
YLR173W 15 568
IDP2 9 39
CBF5 1 0
RFX1 5 94
YLR177W 16 294
TFS1 10 292
YLR179C 14 54
SAM1 11 240
VTA1 2 1
SWI6 3 3
TOS4 11 45
YLR184W 1 0
RPL37A 1 0
EMG1 0 0
SKG3 14 121
MDL1 29 616
ATG26 17 147
MMR1 19 303
PEX13 5 5
HCR1 1 0
UPS1 0 0
YLR194C 9 130
NMT1 0 0
PWP1 1 0
NOP56 0 0
YLR198C 0 0
PBA1 8 68
YKE2 0 0
COQ9 1 0
YLR202C 5 6
MSS51 1 0
QRI5 0 0
HMX1 8 14
ENT2 1 0
HRD3 13 126
SEC13 6 15
PNP1 6 22
CLB4 3 6
ATG38 3 21
TUB4 0 0
CRR1 9 146
FRE1 6 64
CDC123 1 0
CPR6 6 11
YLR217W 4 4
COA4 8 67
MSC3 16 619
CCC1 3 5
RSA3 1 0
UTP13 1 0
YLR222C-A 1 0
IFH1 15 350
YLR224W 5 6
YLR225C 10 272
BUR2 0 0
ADY4 11 52
ECM22 25 298
CDC42 1 0
YLR230W 1 0
BNA5 8 107
YLR232W 3 6
EST1 15 360
TOP3 5 45
YLR235C 8 155
YLR236C 14 268
THI7 16 159
FAR10 9 121
LIP2 2 1
VPS34 2 1
CSC1 7 20
ARV1 2 2
GPN3 0 0
MAP1 1 0
CDD1 10 130
ERF2 5 14
IRC20 24 408
RCK2 16 156
YEF3 2 1
SSP120 0 0
SYM1 2 2
YLR252W 2 2
MCP2 9 104
NDL1 2 2
YLR255C 12 50
HAP1 16 261
YLR257W 6 13
GSY2 26 365
HSP60 3 3
LCB5 17 161
VPS63 0 0
YPT6 1 0
TMA7 0 0
RED1 12 99
RPS28B 0 0
YLR264C-A 1 0
NEJ1 5 6
PDR8 10 134
BOP2 4 6
SEC22 1 0
YLR269C 10 94
DCS1 7 70
YLR271W 5 17
YCS4 2 3
PIG1 6 83
MCM5 2 1
SMD2 1 0
DBP9 0 0
YSH1 3 2
YLR278C 13 219
YLR279W 17 154
YLR280C 11 443
YLR281C 14 730
YLR282C 5 31
YLR283W 7 27
ECI1 3 23
NNT1 1 0
YLR285C-A 3 7
CTS1 5 23
YLR286W-A 0 0
YLR287C 2 1
RPS30A 0 0
MEC3 5 13
GUF1 5 17
YLR290C 5 11
GCD7 0 0
SEC72 0 0
GSP1 0 0
YLR294C 5 9
ATP14 1 0
YLR296W 8 64
YLR297W 6 51
YHC1 5 16
ECM38 39 876
YLR299C-A 6 44
EXG1 7 28
HRI1 7 106
YLR302C 9 103
MET17 2 1
ACO1 7 6
STT4 8 34
UBC12 3 35
CDA1 7 14
YLR307C-A 0 0
CDA2 16 670
IMH1 8 96
CDC25 2 2
YLR311C 5 41
YLR312C 7 242
MRPL15 1 0
SPH1 7 92
CDC3 2 1
NKP2 2 1
TAD3 0 0
YLR317W 0 0
EST2 15 69
BUD6 8 27
MMS22 5 8
SFH1 5 25
VPS65 4 27
CWC24 2 1
PEX30 3 3
RPL38 5 25
YLR326W 13 118
TMA10 2 15
NMA1 7 150
REC102 1 0
CHS5 6 72
JIP3 1 0
MID2 2 1
RPS25B 5 123
YLR334C 3 5
NUP2 8 20
SGD1 3 4
VRP1 3 4
OPI9 0 0
YLR339C 0 0
RPP0 0 0
SPO77 3 5
FKS1 7 9
YLR342W-A 8 26
GAS2 13 118
RPL26A 4 21
YLR345W 10 118
