gene_name number_of_transposon_per_gene number_of_read_per_gene
LRS4 0 0
DOT1 6 13
APT2 0 0
YDR442W 2 22
SSN2 25 147
YDR444W 3 13
YDR445C 16 827
ECM11 5 68
RPS17B 0 0
ADA2 2 1
UTP6 3 5
RPS18A 0 0
YHP1 6 122
PPN1 9 11
TSA2 5 33
GUK1 0 0
YDR455C 1 0
NHX1 5 21
TOM1 26 551
HEH2 11 349
PFA5 5 257
TFB3 0 0
MFA1 0 0
YDR461C-A 1 0
MRPL28 1 0
STP1 3 4
SPP41 5 9
YDR464C-A 0 0
RMT2 1 0
PKH3 10 102
YDR467C 2 1
TLG1 1 0
SDC1 2 1
UGO1 3 3
RPL27B 3 5
TRS31 0 0
PRP3 5 6
JIP4 6 108
YDR476C 9 139
SNF1 10 23
SNM1 0 0
PEX29 8 28
DIG2 22 1048
PHO8 18 959
CWC21 7 99
KRE2 7 61
VPS52 5 10
VPS72 8 18
VPS60 4 13
RIB3 0 0
PAC11 7 83
SLD5 3 2
PKH1 22 930
YDR491C 9 65
IZH1 3 4
MZM1 2 2
RSM28 2 1
VPS3 8 448
PUF6 13 48
ITR1 5 8
SEC20 0 0
LCD1 1 0
RPL37B 2 1
PLM2 6 45
SAM2 10 219
LPP1 5 32
SPG3 2 1
PSP1 3 2
GMC1 24 508
GIN4 10 11
GNP1 4 7
YDR509W 4 33
SMT3 0 0
YDR510C-A 0 0
SDH7 1 0
EMI1 16 1797
GRX2 7 77
YDR514C 2 1
SLF1 1 0
EMI2 4 6
GRH1 8 40
EUG1 12 58
FPR2 0 0
URC2 5 19
YDR521W 0 0
SPS2 2 2
SPS1 4 15
AGE1 6 355
YDR524W-C 0 0
YDR524C-B 2 3
YDR524C-A 1 0
API2 6 18
SNA2 3 2
YDR526C 0 0
RBA50 4 22
HLR1 10 175
QCR7 1 0
APA2 8 27
CAB1 5 10
KRE28 0 0
HSP31 1 0
FIT1 7 20
YDR535C 22 1360
STL1 3 29
YDR537C 3 6
PAD1 7 236
FDC1 10 154
IRC4 0 0
YDR541C 6 164
PAU10 0 0
YDR543C 8 284
YDR544C 10 85
YRF1-1 25 56
YDR545C-A 1 0
YEL077C 33 127
YEL077W-A 3 3
YEL076C-A 7 8
YEL076C 6 7
YEL075W-A 5 6
YEL075C 0 0
YEL074W 16 1911
YEL073C 3 3
RMD6 6 63
DLD3 15 449
DSF1 5 48
HXT13 6 6
YEL068C 2 1
YEL067C 26 3757
HPA3 6 41
SIT1 11 149
AVT2 11 79
CAN1 7 15
NPR2 6 10
CIN8 8 35
PRB1 10 42
SOM1 9 143
HHY1 16 501
PCM1 2 1
YEL057C 5 37
HAT2 6 19
POL5 1 0
RPL12A 1 0
YEL053W-A 1 0
MAK10 8 59
AFG1 9 35
VMA8 0 0
YEL050W-A 4 3
RML2 6 5
PAU2 2 2
TCA17 0 0
FRD1 14 195
GLY1 0 0
YEL045C 7 38
IES6 0 0
YEL043W 22 248
GDA1 11 109
YEF1 12 623
UTR2 16 1005
CYC7 1 0
UTR4 7 181
RAD23 6 8
ANP1 8 15
UTR5 21 457
YEL034C-A 3 2
HYP2 1 0
MTC7 21 434
MCM3 4 3
YEL032C-A 0 0
SPF1 16 69
YEL030C-A 3 2
ECM10 10 151
BUD16 3 2
YEL028W 4 51
VMA3 0 0
SNU13 0 0
YEL025C 11 73
RIP1 1 0
YEL023C 19 486
GEA2 31 900
URA3 203 11007
YEL020C-B 1 0
TIM9 1 0
YEL020C 19 343
MMS21 6 15
YEL018C-A 1 0
EAF5 4 6
PMP2 2 1
GTT3 17 359
NPP2 16 697
EDC3 19 887
YEL014C 18 410
VAC8 3 3
UBC8 13 103
GLC3 36 1469
YEL010W 9 99
YEL009C-A 10 149
GCN4 2 1
YEL008W 45 2096
YEL008C-A 8 161
MIT1 18 477
YEA6 18 1240
VAB2 9 100
YEA4 7 99
GIM4 7 249
WBP1 1 0
IRC22 11 501
MNN1 19 287
NOP16 1 0
PMI40 3 2
FMP52 18 181
YND1 23 299
NUG1 4 3
YER006C-A 4 22
PAC2 18 582
TMA20 8 54
SEC3 15 280
NTF2 1 0
YER010C 9 349
TIR1 11 42
PRE1 3 9
PRP22 12 27
HEM14 5 16
BUD25 17 522
FAA2 16 258
BIM1 7 33
AFG3 18 194
SPC25 2 2
ISC1 51 965
SBH2 2 5
GPA2 27 353
RPN3 2 1
SRB4 4 4
PRO3 1 0
YER023C-A 0 0
YAT2 33 2425
GCD11 0 0
CHO1 1 0
GAL83 16 638
MIG3 15 353
SMB1 2 1
CHZ1 1 0
YPT31 3 2
FIR1 15 433
ZRG8 19 157
YER034W 20 607
EDC2 21 332
ARB1 2 1
PHM8 10 354
KRE29 1 0
YER038W-A 1 0
HVG1 6 19
YER039C-A 0 0
GLN3 3 21
YEN1 6 164
MXR1 11 117
SAH1 6 6
ERG28 1 0
MEI4 14 140
ACA1 13 145
SPO73 1 0
YER046W-A 9 23
SAP1 19 365
CAJ1 7 26
ISD11 3 3
TPA1 10 66
RSM18 1 0
JHD1 8 283
HOM3 7 45
PIC2 11 106
YER053C-A 0 0
GIP2 12 394
HIS1 4 4
FCY2 3 3
RPL34A 0 0
HMF1 0 0
PET117 0 0
PCL6 1 0
FCY21 6 40
FCY22 12 36
CEM1 4 3
GPP2 4 15
THO1 5 4
VHR2 8 26
ICL1 21 472
RRT13 3 2
YER066C-A 6 27
RGI1 2 1
YER067C-A 1 0
MOT2 6 119
YER068C-A 3 2
ARG5,6 6 5
RNR1 4 3
TDA2 3 3
VTC1 1 0
ALD5 4 96
RPS24A 0 0
YOS1 0 0
PTP3 14 216
YER076C 12 350
YER076W-A 3 2
YER077C 12 164
ICP55 20 1534
YER078W-A 4 38
YER079W 4 27
YER079C-A 6 8
AIM9 15 322
SER3 8 17
UTP7 3 2
GET2 9 225
YER084W 11 274
YER084W-A 3 4
YER085C 3 4
ILV1 4 5
AIM10 10 99
YER087C-A 4 47
SBH1 0 0
DOT6 16 173
YER088C-A 15 141
YER088W-B 7 157
PTC2 23 397
TRP2 14 205
YER090C-A 2 2
MET6 9 47
YER091C-A 18 364
IES5 1 0
TSC11 16 460
AIM11 4 4
PUP3 1 0
RAD51 2 1
SHC1 8 49
YER097W 5 10
UBP9 8 790
PRS2 4 3
UBC6 2 55
AST2 7 59
RPS8B 0 0
SSA4 8 62
RTT105 6 9
NUP157 13 358
MAM1 2 1
GLE2 0 0
YER107W-A 1 0
KAP123 4 24
SWI4 7 24
LSM4 0 0
TMN3 7 10
BOI2 13 63
SPR6 7 958
SLX8 7 123
RPL23B 1 0
SHO1 5 4
AVT6 16 526
YER119C-A 10 36
SCS2 1 0
YER121W 2 2
GLO3 13 301
YCK3 7 8
DSE1 12 24
RSP5 2 1
NSA2 1 0
LCP5 1 0
VFA1 5 11
SAK1 15 640
COM2 4 6
RPS26B 1 0
PMD1 23 126
GLC7 2 1
YER133W-A 2 1
YER134C 2 1
YER135C 1 0
GDI1 2 1
YER137C 3 2
YER137W-A 2 1
YER138W-A 1 0
RTR1 0 0
EMP65 9 195
COX15 7 203
MAG1 4 26
DDI1 9 20
UBP5 16 145
FTR1 2 1
YER145C-A 1 0
LSM5 0 0
SCC4 14 144
YER147C-A 1 0
SPT15 1 0
YER148W-A 2 1
PEA2 7 15
SPI1 0 0
UBP3 10 18
YER152C 15 539
YER152W-A 3 3
PET122 9 22
OXA1 8 122
BEM2 9 12
YER156C 6 171
COG3 8 100
YER158C 7 33
YER158W-A 1 0
BUR6 5 127
SPT2 2 2
RAD4 11 49
GCG1 11 20
CHD1 12 183
PAB1 2 1
YER165C-A 2 1
DNF1 33 1264
BCK2 9 229
CCA1 1 0
RPH1 12 46
ADK2 5 60
RAD3 3 6
BRR2 3 2
YER172C-A 0 0
RAD24 16 210
GRX4 4 52
TMT1 9 27
YER175W-A 1 0
ECM32 32 1297
BMH1 2 1
PDA1 7 11
DMC1 6 11
ISC10 1 0
SLO1 0 0
YER181C 2 1
FMP10 2 3
FAU1 3 4
TOG1 14 62
PUG1 10 236
YER186C 7 83
YER187W 3 6
YER188W 7 94
YER188C-A 5 18
YER189W 0 0
YRF1-2 40 135
YER190C-A 1 0
YER190C-B 2 1
YFL068W 1 0
YFL067W 0 0
YFL066C 6 8
YFL065C 2 2
YFL064C 1 0
YFL063W 13 1399
COS4 6 44
DDI2 1 0
SNO3 4 3
SNZ3 2 1
THI5 4 6
AGP3 9 150
YFL054C 18 488
DAK2 13 161
YFL052W 7 19
YFL051C 2 1
ALR2 19 991
SWP82 8 42
EMP47 5 35
RGD2 14 516
FMP32 14 451
SEC53 0 0
OTU1 10 278
YFL042C 23 976
YFL041W-A 0 0
FET5 17 503
YFL040W 16 312
ACT1 2 1
YPT1 2 1
TUB2 0 0
RPO41 11 25
MOB2 4 6
RPL22B 7 133
YFL034W 15 76
RIM15 37 755
YFL032W 9 96
HAC1 3 20
YFL031C-A 0 0
AGX1 15 372
CAK1 3 2
CAF16 7 42
GYP8 8 9
STE2 16 299
BST1 16 52
EPL1 9 217
BUD27 17 382
FRS2 2 1
YFL021C-A 50 3980
GAT1 20 482
PAU5 1 0
YFL019C 0 0
LPD1 14 79
SMX2 0 0
GNA1 1 0
MDJ1 16 65
YFL015W-A 7 74
YFL015C 19 1221
HSP12 9 169
YFL013W-A 24 442
IES1 36 509
YFL012W-A 26 286
YFL012W 3 3
HXT10 21 364
AUA1 1 0
WWM1 8 175
CDC4 3 8
SMC1 4 10
BLM10 87 3007
SEC4 0 0
VTC2 14 446
MSH4 57 2096
SPB4 0 0
DEG1 16 212
LOC1 1 0
NIC96 3 2
YPI1 0 0
RPN11 1 0
SAD1 5 6
YFR006W 35 625
YFH7 31 1182
FAR7 8 37
GCN20 20 765
YFR009W-A 0 0
UBP6 16 128
YFR010W-A 1 0
MIC19 4 18
DCV1 17 229
YFR012W-A 1 0
IOC3 30 479
CMK1 13 178
GSY1 27 267
YFR016C 27 324
IGD1 10 132
YFR018C 63 1820
FAB1 34 284
YFR020W 9 59
ATG18 17 128
ROG3 34 794
PES4 18 198
LSB3 5 7
HIS2 24 801
ULI1 15 117
ECO1 2 1
CDC14 6 7
PTR3 4 3
MET10 12 230
SMC2 7 8
RPL2A 0 0
RRT5 7 36
RPL29 4 44
YFR032C-B 10 430
QCR6 8 151
PHO4 66 2521
YFR034W-A 26 445
YFR035C 21 444
CDC26 1 0
YFR036W-A 0 0
RSC8 0 0
IRC5 8 49
OSW7 8 15
SAP155 19 109
ERJ5 3 2
KEG1 1 0
IRC6 8 125
DUG1 12 213
YFR045W 1 0
CNN1 8 61
BNA6 9 29
RMD8 21 401
YMR31 4 9
PRE4 1 0
RET2 16 73
RPN12 1 0
YFR052C-A 1 0
HXK1 5 11
YFR054C 3 5
YFR056C 2 1
IRC7 10 96
YFR057W 0 0
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 1 0
YPS5 0 0
YGL258W-A 0 0
VEL1 0 0
MNT2 7 61
ADH4 11 20
ZRT1 10 17
FZF1 15 76
HXK2 7 19
RTG2 7 203
HFM1 15 62
RMR1 2 2
ZIP2 27 706
PDE1 11 223
BRR6 0 0
RAI1 1 0
GUS1 5 4
RTF1 4 3
TAD1 4 5
YGL242C 9 137
KAP114 10 10
DOC1 2 1
YGL239C 1 0
CSE1 6 7
HAP2 11 61
MTO1 29 1920
YGL235W 8 153
ADE5,7 10 36
SEC15 6 6
TAN1 1 0
EMC4 7 118
YGL230C 0 0
SAP4 10 14
SHE10 11 52
VID30 14 308
OST5 2 1
MTC3 3 4
VRG4 2 1
SDT1 3 4
COG1 5 39
EDC1 1 0
NIF3 1 0
FRA2 5 62
MDM34 6 35
YGL218W 2 2
YGL217C 3 2
KIP3 9 126
CLG1 3 19
YGL214W 3 2
SKI8 3 2
VAM7 1 0
NCS6 3 2
YPT32 3 8
MIG2 4 3
SIP2 15 196
SPT16 6 5
CHC1 11 14
POX1 3 42
YGL204C 2 3
KEX1 16 346
ARO8 5 6
MCM6 14 22
EMP24 4 7
YGL199C 2 1
YIP4 2 1
MDS3 10 34
DSD1 8 150
GCN1 16 35
YGL194C-A 1 0
HOS2 6 9
YGL193C 0 0
IME4 10 15
COX13 6 15
CDC55 7 7
RPS26A 1 0
YGL188C-A 1 0
YGL188C 6 16
COX4 5 9
TPN1 9 33
YGL185C 15 867
STR3 7 24
MND1 7 117
YGL182C 7 84
GTS1 27 834
ATG1 11 123
TOS3 5 11
MPT5 12 138
YGL177W 4 23
YGL176C 5 43
SAE2 2 1
BUD13 4 5
XRN1 12 14
NUP49 5 6
ROK1 2 3
SPO74 2 1
SUA5 4 3
HUR1 1 0
PMR1 5 17
CUP2 6 5
YGL165C 9 156
YRB30 3 2
RAD54 7 6
SUT1 2 1
YIP5 4 25
AIM14 2 1
YGL159W 4 4
RCK1 5 7
ARI1 10 70
AMS1 19 47
CDC43 6 8
LYS5 5 166
PEX14 10 638
YGL152C 10 659
NUT1 9 128
INO80 10 9
YGL149W 7 67
ARO2 3 4
RPL9A 0 0
RRT6 10 38
TIP20 8 21
ROG1 10 71
MRF1 4 34
GPI10 0 0
HUL5 10 410
YGL140C 15 1305
FLC3 14 66
YGL138C 7 132
SEC27 1 0
MRM2 11 579
RPL1B 1 0
PCL10 11 44
ITC1 11 207
YGL132W 0 0
SNT2 9 27
CEG1 0 0
RSM23 0 0
CWC23 1 0
SOH1 1 0
SCS3 40 1037
MET13 10 112
MON1 10 45
RPS2 0 0
YGL123C-A 0 0
NAB2 9 16
GPG1 2 1
PRP43 5 4
COQ8 6 24
YGL118C 10 188
YGL117W 5 7
CDC20 7 7
SNF4 2 1
YGL114W 7 88
SLD3 5 5
TAF6 0 0
NSA1 1 0
CUE3 11 294
YGL109W 5 50
YGL108C 2 1
RMD9 4 5
MLC1 0 0
ARC1 1 0
VPS73 10 289
RPL28 3 3
YGL102C 2 1
YGL101W 1 0
SEH1 5 8
LSG1 2 1
USE1 0 0
SRM1 6 45
TOS8 5 8
VPS45 3 2
PAN2 5 12
SPC105 5 13
NUP145 8 19
NBP35 0 0
LIF1 6 96
MF(ALPHA)2 2 29
YGL088W 13 527
MMS2 12 521
MAD1 15 282
LCL3 5 22
GUP1 7 31
SCY1 7 6
YGL082W 7 11
YGL081W 3 2
MPC1 3 2
KXD1 2 2
DBP3 2 1
HNM1 14 655
RPL7A 1 0
MPS2 2 1
YGL074C 3 67
HSF1 12 314
YGL072C 10 117
AFT1 10 81
RPB9 2 1
YGL069C 3 13
MNP1 3 13
NPY1 6 6
SGF73 7 103
ALG2 1 0
MRH4 6 66
PUS2 20 309
YGL063C-A 4 16
PYC1 15 101
DUO1 5 17
YBP2 8 53
PKP2 12 239
RAD6 4 8
GEP7 5 5
SDS23 4 57
OLE1 4 4
ERV14 5 76
PRM8 12 627
YGL052W 0 0
MST27 6 10
TYW3 10 57
TIF4632 19 107
RPT6 0 0
ALG13 1 0
RIM8 7 66
RNA15 1 0
DST1 8 13
YGL042C 1 0
YGL041C-B 2 39
YGL041W-A 11 29
YGL041C 5 8
HEM2 5 15
YGL039W 4 14
OCH1 5 27
PNC1 1 0
YGL036W 9 58
MIG1 18 959
YGL034C 9 69
HOP2 3 6
AGA2 1 0
RPL24A 3 3
RPL30 1 0
CGR1 3 2
SCW11 0 0
CWH41 12 156
TRP5 4 10
PGD1 12 162
YGL024W 5 5
PIB2 13 288
STT3 12 19
ALK1 15 709
GET1 3 8
CKB1 3 15
JAC1 1 0
ATE1 12 225
KAP122 16 206
YGL015C 5 35
PUF4 15 146
YGL014C-A 1 0
PDR1 30 260
ERG4 19 510
SCL1 3 19
MPO1 14 154
LEU1 19 527
PMA1 2 1
YGL007C-A 2 8
BRP1 11 81
YGL006W-A 5 14
PMC1 32 310
COG7 15 109
RPN14 24 404
CDH1 14 249
ERP6 5 28
ERG26 0 0
EFM5 12 65
SWC4 8 27
CUL3 26 216
PEX31 13 183
TFG2 7 21
PRP18 6 16
ECT1 16 117
STF2 4 5
SEC9 3 2
NMA2 17 146
YGR011W 1 0
YGR012W 13 164
SNU71 6 14
MSB2 17 526
YGR015C 18 965
YGR016W 7 54
YGR017W 8 66
YGR018C 4 32
UGA1 22 428
VMA7 1 0
YGR021W 23 336
YGR022C 1 0
MTL1 8 30
THG1 0 0
YGR025W 16 1186
YGR026W 11 653
RPS25A 7 121
MSP1 4 33
ERV1 1 0
POP6 1 0
IMO32 37 2635
NAG1 17 198
GSC2 44 671
TIM21 7 58
RPL26B 1 0
YGR035C 3 19
YGR035W-A 6 28
CAX4 2 2
ACB1 0 0
ORM1 5 46
YGR039W 0 0
KSS1 8 10
BUD9 16 606
YGR042W 5 32
NQM1 16 106
RME1 5 5
YGR045C 16 239
TAM41 3 3
TFC4 2 1
UFD1 3 26
SCM4 9 34
YGR050C 9 45
YGR051C 5 124
FMP48 12 561
YGR053C 9 84
YGR054W 11 40
MUP1 2 1
RSC1 7 19
LST7 3 2
PEF1 0 0
SPR3 5 15
ERG25 3 5
ADE6 18 631
COX18 2 1
SPT4 4 53
YGR064W 6 230
VHT1 1 0
YGR066C 8 87
YGR067C 18 409
ART5 39 1885
YGR068W-A 1 0
YGR069W 1 0
ROM1 9 51
ENV11 6 5
UPF3 5 17
YGR073C 1 0
SMD1 0 0
PRP38 0 0
MRPL25 6 135
PEX8 9 23
PAC10 1 0
YGR079W 6 18
TWF1 11 254
SLX9 0 0
TOM20 1 0
GCD2 1 0
MRP13 2 1
RPL11B 0 0
PIL1 1 0
PDC6 14 250
CTT1 9 22
NNF2 12 518
UTP22 0 0
PRP31 0 0
DBF2 4 7
DRN1 4 8
VAS1 7 8
RRP46 0 0
TPC1 15 267
ASK10 25 639
ESP1 4 4
TEL2 4 5
MDR1 8 13
PCP1 12 57
GTF1 3 2
NOP7 1 0
SRB5 6 9
VMA21 0 0
VOA1 3 10
YGR107W 11 198
CLB1 3 88
CLB6 11 88
CLD1 5 12
YGR111W 11 1836
SHY1 6 19
DAM1 1 0
YGR114C 2 2
YGR115C 1 0
SPT6 10 12
YGR117C 11 47
RPS23A 1 0
NUP57 2 1
COG2 0 0
MEP1 17 122
YGR121W-A 5 5
YGR122W 10 36
YGR122C-A 0 0
PPT1 14 27
ASN2 11 149
YGR125W 13 78
YGR126W 6 20
YGR127W 7 31
UTP8 0 0
SYF2 3 11
YGR130C 13 513
FHN1 4 5
PHB1 3 2
PEX4 2 1
CAF130 11 98
PRE9 1 0
LSB1 7 11
YGR137W 2 2
TPO2 2 3
YGR139W 9 34
CBF2 4 5
VPS62 20 1127
BTN2 0 0
SKN1 20 109
THI4 19 1135
ENP2 5 4
ECL1 0 0
YGR146C-A 6 53
NAT2 7 243
RPL24B 0 0
YGR149W 4 84
CCM1 15 142
YGR151C 1 0
RSR1 2 2
YGR153W 2 1
GTO1 3 13
CYS4 2 3
PTI1 1 0
CHO2 10 42
MTR3 0 0
NSR1 1 0
YGR160W 0 0
RTS3 0 0
YGR161W-C 3 5
TIF4631 1 0
GTR2 3 2
YGR164W 4 7
MRPS35 3 4
TRS65 12 29
CLC1 3 3
YGR168C 2 3
PUS6 17 1611
LSO2 0 0
PSD2 20 332
MSM1 7 82
YIP1 0 0
RBG2 1 0
CBP4 6 9
YGR174W-A 0 0
ERG1 2 1
YGR176W 12 665
ATF2 19 745
PBP1 0 0
OKP1 6 6
RNR4 1 0
TIM13 2 13
YGR182C 2 1
QCR9 1 0
UBR1 20 650
TYS1 2 1
TFG1 2 1
HGH1 0 0
BUB1 10 17
CRH1 3 14
YGR190C 0 0
HIP1 6 7
TDH3 6 7
PDX1 10 176
XKS1 5 9
SKI6 0 0
FYV8 7 663
SNG1 5 256
YPP1 2 1
PMT6 18 136
ELP2 5 5
YGR201C 2 14
PCT1 4 76
YCH1 24 1661
ADE3 20 610
YGR204C-A 2 8
TDA10 6 5
MVB12 2 1
CIR1 3 4
SER2 0 0
TRX2 5 5
YGR210C 10 106
ZPR1 0 0
SLI1 6 69
RTA1 5 18
RPS0A 3 2
RSM27 0 0
GPI1 7 8
CCH1 21 366
CRM1 5 7
YGR219W 3 2
MRPL9 4 4
TOS2 16 273
PET54 0 0
HSV2 6 161
AZR1 7 8
AMA1 5 6
YGR226C 0 0
DIE2 2 1
YGR228W 0 0
SMI1 4 3
BNS1 5 4
PHB2 2 1
NAS6 3 16
PHO81 20 481
YHB1 3 3
MIC26 7 77
SPG1 3 2
YGR237C 10 161
KEL2 12 342
PEX21 4 84
PFK1 8 33
YGR240C-A 8 106
YAP1802 8 31
YGR242W 1 0
MPC3 1 0
LSC2 22 412
SDA1 8 7
BRF1 3 2
CPD1 6 27
SOL4 3 32
MGA1 9 183
YGR250C 9 15
NOP19 2 8
GCN5 7 15
PUP2 1 0
ENO1 4 33
COQ6 13 399
GND2 12 144
MTM1 8 29
RAD2 7 103
YGR259C 2 5
TNA1 9 341
APL6 5 7
BUD32 4 3
SAY1 9 103
MES1 2 1
YGR265W 2 85
YGR266W 10 322
FOL2 1 0
HUA1 8 352
YGR269W 11 258
YTA7 12 152
YGR270C-A 0 0
SLH1 28 93
EFG1 2 1
YGR273C 0 0
TAF1 3 2
RTT102 3 2
RNH70 7 90
CAB4 0 0
CWC22 6 24
SCW4 5 8
PXR1 7 24
YOR1 26 310
BGL2 2 1
YGR283C 7 14
ERV29 3 4
ZUO1 2 1
BIO2 4 52
IMA1 12 407
MAL13 7 99
MAL11 13 103
YGR290W 1 0
YGR291C 3 19
MAL12 2 6
YGR293C 0 0
PAU12 1 0
COS6 4 6
YRF1-3 26 60
YGR296C-A 2 1
YGR296C-B 2 1
YHL050C 18 66
YHL050W-A 2 1
YHL049C 3 2
YHL048C-A 2 1
COS8 11 87
ARN2 15 836
YHL046W-A 1 0
PAU13 1 0
YHL045W 4 19
YHL044W 8 31
ECM34 3 8
YHL042W 9 131
YHL041W 9 43
ARN1 19 403
EFM1 7 53
CBP2 18 123
YHL037C 21 278
MUP3 14 181
VMR1 28 246
YHL034W-A 1 0
SBP1 2 1
RPL8A 1 0
GUT1 19 326
GOS1 1 0
YHL030W-A 1 0
ECM29 32 1133
OCA5 16 47
WSC4 10 44
RIM101 10 37
YHL026C 13 27
SNF6 40 1063
RIM4 25 458
NPR3 26 735
SPO11 9 203
AIM17 15 196
OPI1 9 90
YHL019W-A 10 92
APM2 24 210
YHL018W 5 4
YHL017W 14 161
DUR3 37 727
YHL015W-A 1 0
RPS20 0 0
YLF2 16 322
OTU2 8 36
YHL012W 13 152
PRS3 4 4
ETP1 25 607
YAP3 10 320
YHL008C 30 366
STE20 33 1852
YHL006W-A 13 203
SHU1 44 485
YHL005C 58 610
MRP4 16 295
LAG1 19 310
YHL002C-A 13 45
HSE1 37 439
RPL14B 6 26
OSH7 20 320
QCR10 6 5
LEU5 21 79
TCD1 31 1221
NEM1 16 183
GPA1 4 5
TIM10 4 10
STP2 17 76
ERG11 3 2
YHR007C-A 22 491
SOD2 13 95
TDA3 11 217
RPL27A 3 2
DIA4 7 24
VPS29 4 16
ARD1 1 0
SPO13 9 549
MIP6 22 565
YSC84 6 30
YSC83 24 184
ARG4 3 2
DED81 6 6
YHR020W 0 0
RPS27B 1 0
ECM12 3 2
YHR022C 7 15
YHR022C-A 4 14
MYO1 8 11
MAS2 1 0
THR1 5 4
VMA16 2 1
RPN1 6 6
DAP2 13 131
YHR028W-A 11 693
YHI9 9 33
SLT2 9 67
RRM3 12 63
ERC1 23 1010
YHR032W-A 8 31
YHR032C-A 10 38
YHR033W 29 1276
PIH1 9 74
NEL1 7 13
BRL1 4 53
PUT2 15 1112
RRF1 2 1
MSC7 10 91
VMA10 0 0
BCD1 4 4
SRB2 4 18
NCP1 3 2
DOG2 12 151
DOG1 7 180
YHR045W 4 4
INM1 7 67
AAP1 13 217
YHK8 3 6
FSH1 1 0
YHR049C-A 14 227
SMF2 4 3
YHR050W-A 4 24
COX6 2 1
CIC1 3 2
YHR052W-A 1 0
CUP1-1 0 0
YHR054C 0 0
YHR054W-A 1 0
CUP1-2 0 0
RSC30 14 78
YHR056W-A 10 141
CPR2 16 785
MED6 4 4
FYV4 3 4
VMA22 2 1
GIC1 14 120
RPP1 1 0
PAN5 5 101
YHR063W-A 2 12
SSZ1 5 138
RRP3 3 2
SSF1 7 14
HTD2 7 69
DYS1 7 9
RRP4 1 0
YHR069C-A 0 0
TRM5 8 22
YHR070C-A 9 38
PCL5 15 248
YHR071C-A 4 7
ERG7 0 0
NOP10 0 0
OSH3 19 527
YHR073W-A 1 0
YHR073C-B 0 0
QNS1 3 2
PPE1 9 42
PTC7 8 268
NMD2 5 97
YHR078W 9 554
IRE1 19 115
SAE3 1 0
YHR080C 15 190
LRP1 2 4
KSP1 13 179
SAM35 4 3
STE12 17 141
IPI1 0 0
NAM8 14 315
YHR086W-A 4 3
RTC3 1 0
RPF1 0 0
GAR1 0 0
YNG2 0 0
MSR1 11 95
HXT4 11 32
AHT1 3 54
HXT1 12 204
YHR095W 8 11
HXT5 11 116
YHR097C 5 14
SFB3 18 273
TRA1 27 157
GEP4 5 19
BIG1 0 0
KIC1 7 30
SBE22 7 7
GRE3 3 2
YPT35 3 2
TRR2 1 0
CDC12 1 0
GGA2 3 2
CTM1 17 1418
ERP5 4 10
UBA4 2 1
YHR112C 14 103
APE4 5 4
BZZ1 13 52
DMA1 12 57
COX23 3 76
TOM71 7 7
ORC6 0 0
SET1 14 33
MSH1 7 75
LSM12 10 325
CIA2 3 2
EPT1 3 2
NDT80 12 176
YHR125W 0 0
ANS1 6 30
YHR127W 4 6
FUR1 1 0
ARP1 1 0
YHR130C 0 0
YHR131C 8 68
YHR131W-A 4 6
ECM14 11 82
IGO2 5 40
NSG1 7 141
WSS1 4 6
YCK1 13 95
SPL2 3 2
ARO9 3 2
YHR137C-A 1 0
YHR138C 7 52
SPS100 2 3
YHR139C-A 13 335
YHR140W 11 455
RPL42B 1 0
CHS7 2 1
DSE2 1 0
RPC10 0 0
DCD1 6 103
YHR145C 2 1
CRP1 5 37
MRPL6 4 22
IMP3 3 3
SKG6 12 58
PEX28 10 454
MTC6 3 4
SPO12 1 0
SPO16 0 0
RTT107 25 136
YSP1 10 447
LIN1 3 17
REC104 0 0
KEL1 10 163
TDA11 17 726
PEX18 2 2
YAP1801 7 156
MPC2 0 0
SOL3 6 15
DNA2 5 4
PRP8 14 19
YHR165W-A 1 0
CDC23 5 19
THP2 2 17
MTG2 4 58
DBP8 3 2
NMD3 0 0
ATG7 6 206
SPC97 2 6
YHR173C 9 632
ENO2 4 3
CTR2 8 173
YHR175W-A 5 7
FMO1 12 30
YHR177W 2 1
STB5 6 9
OYE2 6 116
YHR180W 4 3
YHR180W-A 6 98
YHR180C-B 0 0
SVP26 2 2
YHR182W 17 336
YHR182C-A 0 0
GND1 8 92
SSP1 11 231
PFS1 2 2
KOG1 15 25
IKI1 1 0
GPI16 4 4
PTH1 3 3
ERG9 3 2
CTF8 1 0
LNP1 8 103
EGD2 5 5
YHR193C-A 4 5
MDM31 22 405
NVJ1 9 43
UTP9 4 3
RIX1 1 0
AIM18 5 10
AIM46 9 285
NBL1 1 0
RPN10 2 1
PPX1 5 82
YHR202W 7 17
RPS4B 0 0
MNL1 16 259
SCH9 3 2
SKN7 5 7
SET5 6 48
BAT1 5 18
CRG1 7 268
YHR210C 8 91
FLO5 29 461
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 3 2
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 1 0
YHR214C-E 0 0
PHO12 0 0
IMD2 6 6
YHR217C 3 3
YHR218W 23 52
YHR218W-A 1 0
YHR219W 2 1
YHR219C-A 0 0
YIL177C 27 46
YIL177W-A 0 0
PAU14 0 0
VTH1 9 243
IMA3 0 0
